,income_index,zip5,housing_index,urban_index,diversity_index,ZIPName,State,ZCTA5
222,0.752441796846,2019,0.0842344852275,0.00516372778913,0.181641597899,"Bellingham, MA",MA,Z02019
223,0.750277755976,2021,0.123071476884,0.00665461314497,0.272715760169,"Canton, MA",MA,Z02021
224,0.785899039964,2025,0.18479217068,0.00446961398554,0.0426815315506,"Cohasset, MA",MA,Z02025
225,0.749567144612,2026,0.113861873753,0.0139941250845,0.330554711487,"Dedham, MA",MA,Z02026
226,0.877680310037,2030,0.226254954782,0.00214465274539,0.237980834661,"Dover, MA",MA,Z02030
227,0.745579560204,2032,0.115581820053,0.0104786107761,0.224496261178,"East Walpole, MA",MA,Z02032
228,0.755219082211,2035,0.109266916422,0.0049294785146,0.158942382989,"Foxboro, MA",MA,Z02035
229,0.765373711853,2038,0.104259687939,0.0068927396752,0.161008902876,"Franklin Town, MA",MA,Z02038
230,0.775575529922,2043,0.153189290398,0.00580403364551,0.08965412262,"Hingham, MA",MA,Z02043
231,0.732671107156,2045,0.0971041726448,0.0224652742724,0.165294723441,"Hull, MA",MA,Z02045
232,0.758429904024,2048,0.0948735472959,0.00669390007043,0.222242541111,"Mansfield, MA",MA,Z02048
233,0.755245697457,2050,0.100157455437,0.00507334379155,0.0940527548167,"Marshfield, MA",MA,Z02050
234,0.806190966053,2052,0.156207415177,0.00484341895959,0.252095595899,"Medfield, MA",MA,Z02052
235,0.784463593168,2053,0.108548959406,0.00640916477766,0.198862711351,"Medway, MA",MA,Z02053
236,0.750216337383,2054,0.102723600304,0.00380802096881,0.1499756487,"Millis-Clicquot, MA",MA,Z02054
237,0.808120964987,2056,0.129662986468,0.004284438458,0.28296917064,"Norfolk, MA",MA,Z02056
238,0.788838178076,2061,0.136324200702,0.00291069744319,0.0671387850451,"Norwell, MA",MA,Z02061
239,0.732656904874,2062,0.109124916312,0.0160190663088,0.368521852268,"Norwood, MA",MA,Z02062
240,0.774057729482,2066,0.124095093734,0.00605246055867,0.0924653207891,"Scituate, MA",MA,Z02066
241,0.800226723186,2067,0.12898618626,0.00447433295859,0.411210092158,"Sharon, MA",MA,Z02067
242,0.735779510591,2072,0.092524347762,0.00973301554327,0.334255595499,"Stoughton, MA",MA,Z02072
243,0.757742786077,2081,0.115905004174,0.00597922064492,0.131799516056,"Walpole, MA",MA,Z02081
244,0.805877952379,2090,0.166531860122,0.00779395100537,0.183795627729,"Westwood, MA",MA,Z02090
245,0.769670882716,2093,0.112445558907,0.00292792786161,0.0428405703042,"Wrentham, MA",MA,Z02093
246,0.739973777171,2108,0.23403888727,0.161969641114,0.269281032877,"Boston, MA",MA,Z02108
247,0.756532926343,2109,0.174970949128,0.126010845786,0.276255876633,"Boston, MA",MA,Z02109
248,0.737117957892,2110,0.203356824074,0.0542745504785,0.299167086632,"Boston, MA",MA,Z02110
249,0.577617579786,2111,0.191684851556,0.165580546695,0.622788480533,"Boston, MA",MA,Z02111
250,0.707494910565,2113,0.128050360574,0.39835123085,0.177404458339,"Boston, MA",MA,Z02113
251,0.708605181593,2114,0.146738725147,0.154861676423,0.398272396963,"Boston, MA",MA,Z02114
252,0.695159915986,2116,0.205091580577,0.189845134651,0.452195585374,"Boston, MA",MA,Z02116
253,0.58918152492,2118,0.170638467887,0.139666335992,0.761894936138,"Boston, MA",MA,Z02118
254,0.523090412404,2119,0.11416427618,0.0920753822496,0.610434755301,"Boston, MA",MA,Z02119
255,0.511310101866,2120,0.127160581502,0.141878673658,0.771503117246,"Boston, MA",MA,Z02120
256,0.487503699983,2121,0.101775794975,0.0863501357936,0.517355376412,"Boston, MA",MA,Z02121
257,0.606214171519,2122,0.100612998082,0.0670276331743,0.773171302395,"Boston, MA",MA,Z02122
258,0.586968749302,2124,0.10539404266,0.0923187078826,0.571376821347,"Boston, MA",MA,Z02124
259,0.58697320525,2125,0.105942167282,0.0905673449822,0.828778597741,"Boston, MA",MA,Z02125
260,0.602533316124,2126,0.100116825786,0.07122526091,0.273587284785,"Boston, MA",MA,Z02126
261,0.668756667689,2127,0.138528872015,0.0913396504337,0.431863221522,"Boston, MA",MA,Z02127
262,0.631903891104,2128,0.0987220269931,0.0484556474743,0.791239884182,"Boston, MA",MA,Z02128
263,0.679696122907,2129,0.157298431759,0.0707307894834,0.495593374852,"Boston, MA",MA,Z02129
